"";"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"344";"2";1590736794515;"29/05/2020 07:19:54";1590736808640;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"345";"3";1590736794655;"29/05/2020 07:19:54";1590736808642;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"346";"4";1590736794655;"29/05/2020 07:19:54";1590736808643;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"age";"18"
"347";"5";1590736794655;"29/05/2020 07:19:54";1590736808643;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"348";"6";1590736794655;"29/05/2020 07:19:54";1590736808643;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"349";"7";1590736794655;"29/05/2020 07:19:54";1590736808643;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"350";"8";1590736794655;"29/05/2020 07:19:54";1590736808644;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-3";"English"
"351";"9";1590736794655;"29/05/2020 07:19:54";1590736808644;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"country";"Canada"
"352";"10";1590736794655;"29/05/2020 07:19:54";1590736808644;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"education";"Some high school but no diploma"
"353";"11";1590736794655;"29/05/2020 07:19:54";1590736808644;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"2"
"354";"12";1590736794655;"29/05/2020 07:19:54";1590736808645;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"355";"13";1590736794655;"29/05/2020 07:19:54";1590736808645;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"356";"14";1590736794655;"29/05/2020 07:19:54";1590736808645;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"comment";""
"357";"15";1590736794655;"29/05/2020 07:19:54";1590736808646;-4;"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"41515"
"358";"1";1590736578723;"29/05/2020 07:16:18";1590736578709;1;"29/05/2020 08:16:18";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1444x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"359";"2";1590736621603;"29/05/2020 07:17:01";1590736621688;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"360";"3";1590736621666;"29/05/2020 07:17:01";1590736621689;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"361";"4";1590736621666;"29/05/2020 07:17:01";1590736621689;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"age";"26"
"362";"5";1590736621666;"29/05/2020 07:17:01";1590736621689;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"363";"6";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"364";"7";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"365";"8";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"42982"
"366";"9";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"country";"United Kingdom"
"367";"10";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"education";"Master degree"
"368";"11";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"6"
"369";"12";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"370";"13";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"371";"14";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"comment";""
"372";"15";1590736621666;"29/05/2020 07:17:01";1590736621690;1;"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-3";"English"
"373";"1";1590736510560;"29/05/2020 07:15:10";1590736510243;1;"29/05/2020 08:15:10";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1536x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"374";"2";1590736542515;"29/05/2020 07:15:42";1590736539401;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"375";"3";1590736542609;"29/05/2020 07:15:42";1590736539402;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"376";"4";1590736542609;"29/05/2020 07:15:42";1590736539402;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"age";"25"
"377";"5";1590736542609;"29/05/2020 07:15:42";1590736539402;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"378";"6";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"379";"7";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"380";"8";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-3";"portuguese"
"381";"9";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"country";"Portugal"
"382";"10";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"education";"Master degree"
"383";"11";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"6"
"384";"12";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Some knowledge as amateur"
"385";"13";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"2"
"386";"14";1590736542609;"29/05/2020 07:15:42";1590736539403;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"comment";""
"387";"15";1590736542609;"29/05/2020 07:15:42";1590736539404;1;"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"29161"
"388";"1";1590736390551;"29/05/2020 07:13:10";1590736390410;1;"29/05/2020 08:13:10";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"389";"2";1590736413886;"29/05/2020 07:13:33";1590736413736;1;"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"sex";"male"
"390";"3";1590736413948;"29/05/2020 07:13:33";1590736413739;1;"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"391";"4";1590736413948;"29/05/2020 07:13:33";1590736413739;1;"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"age";"19"
