"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"10";1590736794655;"29/05/2020 07:19:54";1590736808644;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"education";"Some high school but no diploma"
"11";1590736794655;"29/05/2020 07:19:54";1590736808644;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"2"
"12";1590736794655;"29/05/2020 07:19:54";1590736808645;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1590736794655;"29/05/2020 07:19:54";1590736808645;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1590736794655;"29/05/2020 07:19:54";1590736808645;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1590736794655;"29/05/2020 07:19:54";1590736808646;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"41515"
"1";1590736841830;"29/05/2020 07:20:41";1590736841745;"1";"29/05/2020 08:20:41";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1920x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590736878833;"29/05/2020 07:21:18";1590736878798;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"sex";"male"
"3";1590736878896;"29/05/2020 07:21:18";1590736878800;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1590736878896;"29/05/2020 07:21:18";1590736878800;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"age";"30"
"5";1590736878896;"29/05/2020 07:21:18";1590736878800;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-3";"English"
"9";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"country";"United Kingdom"
"10";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1590736878896;"29/05/2020 07:21:18";1590736878801;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1590736878896;"29/05/2020 07:21:18";1590736878802;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1590736878896;"29/05/2020 07:21:18";1590736878802;"1";"29/05/2020 08:21:18";18755;2;"questionnaire-89vf";NA;5192046;"5e0e52b46e96ba000b2441d5";1468952;NA;"complete";NA;"5ed0b14e18b7d4000b0f4974";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.61";"1920x1080";"1905x1080";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"37057"
"1";1590824791982;"30/05/2020 07:46:31";1590824791143;"2";"30/05/2020 09:46:31";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590824814611;"30/05/2020 07:46:54";1590824813822;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex";"male"
"3";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"age";"24"
"5";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-3";"English"
"9";1590824814846;"30/05/2020 07:46:54";1590824813824;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"country";"USA"
"10";1590824814846;"30/05/2020 07:46:54";1590824813825;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1590824814846;"30/05/2020 07:46:54";1590824813825;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1590824814846;"30/05/2020 07:46:54";1590824813825;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1590824814846;"30/05/2020 07:46:54";1590824813825;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1590824814846;"30/05/2020 07:46:54";1590824813825;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1590824814846;"30/05/2020 07:46:54";1590824813825;"2";"30/05/2020 09:46:53";18755;2;"questionnaire-89vf";NA;5216335;"5eb185511f2ed228a7d73436";1473549;NA;"complete";NA;"5ed20a543a625804d758dbdb";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x979";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"22682"
"1";1590824926076;"30/05/2020 07:48:46";1590824924683;"3";"30/05/2020 10:48:44";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1858x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590824984640;"30/05/2020 07:49:44";1590824983278;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"age";"23"
"5";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"response-3";"Estonian"
"9";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"country";"Estonia"
"10";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1590824984796;"30/05/2020 07:49:44";1590824983280;"3";"30/05/2020 10:49:43";18755;2;"questionnaire-89vf";NA;5216372;"5c90f5eae2d9fb0011385c58";1473548;NA;"complete";NA;"5ed20a485f1005170dd2dfaa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 69.1.0.3064";"1920x1080";"1841x983";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"5"
