"";"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.ngg1";"checkpoint.nubw";"checkpoint.t5ey";"Question.Key";"Response"
"386";"11";1590581075279;"27/05/2020 12:04:35";1590581075015;1;"27/05/2020 13:04:35";18619;2;"questionnaire-b579";NA;5155696;"5e7e45b8f0320e0897cf5048";1458041;NA;"complete";NA;"5ece50a6807bc31e782890bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"demographics done";"demographic";4;"BRAC2_vertAA_1st300";"Consents given";"exp done";"demographics done";"education-quantised";"3"
"387";"12";1590581075279;"27/05/2020 12:04:35";1590581075016;1;"27/05/2020 13:04:35";18619;2;"questionnaire-b579";NA;5155696;"5e7e45b8f0320e0897cf5048";1458041;NA;"complete";NA;"5ece50a6807bc31e782890bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"demographics done";"demographic";4;"BRAC2_vertAA_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge";"Not at all"
"388";"13";1590581075279;"27/05/2020 12:04:35";1590581075016;1;"27/05/2020 13:04:35";18619;2;"questionnaire-b579";NA;5155696;"5e7e45b8f0320e0897cf5048";1458041;NA;"complete";NA;"5ece50a6807bc31e782890bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"demographics done";"demographic";4;"BRAC2_vertAA_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"1"
"389";"14";1590581075279;"27/05/2020 12:04:35";1590581075016;1;"27/05/2020 13:04:35";18619;2;"questionnaire-b579";NA;5155696;"5e7e45b8f0320e0897cf5048";1458041;NA;"complete";NA;"5ece50a6807bc31e782890bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"demographics done";"demographic";4;"BRAC2_vertAA_1st300";"Consents given";"exp done";"demographics done";"comment";""
"390";"15";1590581075279;"27/05/2020 12:04:35";1590581075016;1;"27/05/2020 13:04:35";18619;2;"questionnaire-b579";NA;5155696;"5e7e45b8f0320e0897cf5048";1458041;NA;"complete";NA;"5ece50a6807bc31e782890bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"demographics done";"demographic";4;"BRAC2_vertAA_1st300";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"33562"
"391";"1";1590580908703;"27/05/2020 12:01:48";1590580911321;2;"27/05/2020 14:01:51";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1366x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"392";"2";1590580932065;"27/05/2020 12:02:12";1590580934723;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"sex";"female"
"393";"3";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"2"
"394";"4";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"age";"28"
"395";"5";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"396";"6";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"397";"7";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"398";"8";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"response-3";"Spanish"
"399";"9";1590580932159;"27/05/2020 12:02:12";1590580934725;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"country";"Spain"
"400";"10";1590580932159;"27/05/2020 12:02:12";1590580934726;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"education";"Bachelor degree"
"401";"11";1590580932159;"27/05/2020 12:02:12";1590580934726;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"5"
"402";"12";1590580932159;"27/05/2020 12:02:12";1590580934726;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"Not at all"
"403";"13";1590580932159;"27/05/2020 12:02:12";1590580934726;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"1"
"404";"14";1590580932159;"27/05/2020 12:02:12";1590580934726;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"comment";""
"405";"15";1590580932159;"27/05/2020 12:02:12";1590580934726;2;"27/05/2020 14:02:14";18619;2;"questionnaire-b579";NA;5155660;"59402f40e9b44100013b1789";1457994;NA;"complete";NA;"5ece4e842bf0931f4428fa24";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1366x768";"1349x625";"demographics done";"demographic";4;"BRAC2_horiAL_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"23405"
"406";"1";1590580771926;"27/05/2020 11:59:31";1590580771817;1;"27/05/2020 12:59:31";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1680x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"407";"2";1590580848903;"27/05/2020 12:00:48";1590580848850;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"sex";"male"
"408";"3";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"1"
"409";"4";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"age";"24"
"410";"5";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"411";"6";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"412";"7";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"413";"8";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-3";"English"
"414";"9";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"country";"Northern Ireland"
"415";"10";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"education";"Bachelor degree"
"416";"11";1590580848997;"27/05/2020 12:00:48";1590580848852;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"5"
"417";"12";1590580848997;"27/05/2020 12:00:48";1590580848853;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"Some knowledge as amateur"
"418";"13";1590580848997;"27/05/2020 12:00:48";1590580848853;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"2"
"419";"14";1590580848997;"27/05/2020 12:00:48";1590580848853;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"comment";"An enjoyable experiment, though of course, annoying when I realised I'd hit the wrong option each time! Thank you!"
"420";"15";1590580848997;"27/05/2020 12:00:48";1590580848853;1;"27/05/2020 13:00:48";18619;2;"questionnaire-b579";NA;5155633;"5c5177a1f5ef110001ecfdee";1457997;NA;"complete";NA;"5ece4e938405902018ce9e12";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Chrome 83.0.4103.61";"1680x1050";"1665x939";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"77036"
"421";"1";1590580767680;"27/05/2020 11:59:27";1590580770008;3;"27/05/2020 14:59:30";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"422";"2";1590580857501;"27/05/2020 12:00:57";1590580859860;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"sex";"female"
"423";"3";1590580857612;"27/05/2020 12:00:57";1590580859861;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"2"
"424";"4";1590580857612;"27/05/2020 12:00:57";1590580859861;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"age";"24"
"425";"5";1590580857612;"27/05/2020 12:00:57";1590580859861;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"response-2";"left-handed"
"426";"6";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"2"
"427";"7";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"428";"8";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"response-3";"greek"
"429";"9";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"country";"greece"
"430";"10";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"education";"Bachelor degree"
"431";"11";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"5"
"432";"12";1590580857612;"27/05/2020 12:00:57";1590580859862;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"Some knowledge as amateur"
"433";"13";1590580857612;"27/05/2020 12:00:57";1590580859863;3;"27/05/2020 15:00:59";18619;2;"questionnaire-b579";NA;5155631;"5d716715d1e5b80015d63d2e";1458014;NA;"complete";NA;"5ece4e5617463b04f0934495";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_vertAL_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"2"
