"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;8;1257,08500001929;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;1;0;1;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;9;1288,00000000047;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;10;1119,80499999481;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;11;1086,81000000797;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;12;1665,84499998135;"L";1;0;NA;"L";"red";"black";"magnit";7;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;13;1620,49999998999;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;14;755,934999993769;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;15;771,30500000203;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;16;651,974999986123;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;17;793,349999992643;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;18;855,475000018487;"A";1;1;NA;"L";"blue";"black";"parity";6;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;19;1859,17999999947;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;1;0;1;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;20;947,459999995772;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;21;563,94999998156;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;22;594,404999981634;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;23;579,389999998966;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;24;744,234999991022;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;25;1058,82000000565;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;26;725,674999994226;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;27;948,759999999311;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;28;668,284999992466;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;29;717,510000016773;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;30;604,850000003353;"A";1;0;NA;"A";"red";"black";"magnit";4;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;31;801,324999978533;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;32;596,225000015693;"A";1;0;NA;"A";"red";"black";"magnit";2;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;33;835,285000008298;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;34;1094,9949999922;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;35;787,035000015749;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;36;897,779999999329;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;37;595,499999995809;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;38;686,545000004116;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;39;1404,56500000437;"A";1;0;NA;"A";"red";"black";"parity";3;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;40;1251,29499999457;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;41;731,549999996787;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;42;903,324999992037;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;43;847,279999987222;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;44;1144,80499998899;"L";1;0;NA;"L";"red";"black";"magnit";7;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;45;1256,21500000125;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;46;540,254999999888;"A";1;0;NA;"A";"red";"black";"magnit";1;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;47;789,02000002563;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;48;663,13000000082;"L";1;0;NA;"L";"blue";"black";"parity";2;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;49;638,165000011213;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;50;794,125000014901;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;51;970,36500001559;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;52;931,759999977658;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;53;756,999999983236;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;54;668,919999996433;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;55;697,34499999322;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;56;551,850000018021;"L";1;0;NA;"L";"red";"black";"magnit";9;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;57;824,634999997215;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;58;799,995000008494;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;59;867,324999999255;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;60;665,594999998575;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;61;886,954999994487;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;62;616,780000011204;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;63;1194,07999998657;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;64;668,9100000076;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;65;882,82500000787;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;66;895,424999995157;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;67;744,139999995241;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;68;1115,60499999905;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;69;783,91999998712;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;70;1197,77500000782;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;71;1190,17999997595;"L";1;0;NA;"L";"blue";"black";"parity";2;300;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;72;1073,16999998875;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;73;891,054999985499;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;74;1124,3550000072;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;75;715,995000005933;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;76;1055,12000000454;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;77;1628,70500001009;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;78;921,865000011167;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;79;973,739999986719;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;80;758,780000003753;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;81;955,890000012005;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;82;895,584999991115;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;83;778,50500002387;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;84;1496,09500000952;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;85;638,989999977639;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;86;1832,7649999992;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;87;1255,58500000625;"A";1;0;NA;"A";"red";"black";"magnit";4;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;88;1302,24000001908;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;89;833,065000013448;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;90;1232,81000001589;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;91;681,825000006938;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;92;1091,09500001068;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;93;895,044999982929;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;94;1060,14499999583;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";2;95;1119,96499999077;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;0;2499,73600000003;NA;NA;1;1;"L";"blue";"black";"parity";6;0;99;99;99;99;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;1;942,440000013448;"A";1;0;NA;"A";"blue";"black";"magnit";4;0;1;1;0;1;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;2;1339,79500000714;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;3;2173,27999998815;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;4;1126,58499999088;"L";1;0;NA;"L";"blue";"black";"parity";4;0;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;5;734,125000017229;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;6;665,039999992587;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;1;0;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;7;968,744999991031;"A";1;0;NA;"A";"red";"black";"magnit";3;0;0;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;8;527,115000004414;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;9;1081,65999999619;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;10;932,124999992084;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;11;625,359999976354;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;12;1046,98500002269;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;13;584,960000007413;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;1;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;14;836,444999993546;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;1;0;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;15;581,910000008065;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;0;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
"5e6babd0d0031115b8a7bbbf";"BRAC1_horiLA_1st300";3;16;510,784999991301;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;1;1;1;0;1;"24";"female";"Not at all";"Bachelor degree";"right-handed";"English";"Australia"
